latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-18.92422,27.65155,304.32,1.03,1.01,2023-12-07,0,Aqua,MODIS,57,6.1NRT,293.67,4.72,N
-18.91516,27.65295,305.96,1.03,1.01,2023-12-07,0,Aqua,MODIS,62,6.1NRT,294.19,5.61,N
-25.54864,23.82643,309.75,1.03,1.01,2023-12-07,2,Aqua,MODIS,78,6.1NRT,292.99,8.91,N
-25.54704,23.8163,308.08,1.03,1.01,2023-12-07,2,Aqua,MODIS,73,6.1NRT,292.8,7.8,N
-24.61122,23.56007,323.97,1.06,1.03,2023-12-07,2,Aqua,MODIS,100,6.1NRT,295.57,22.03,N
-24.60957,23.54972,310.47,1.06,1.03,2023-12-07,2,Aqua,MODIS,80,6.1NRT,294.75,8.8,N
-24.60205,23.56183,306.58,1.06,1.03,2023-12-07,2,Aqua,MODIS,69,6.1NRT,295.49,6.29,N
-24.59122,23.55322,320.58,1.06,1.03,2023-12-07,2,Aqua,MODIS,100,6.1NRT,295.39,18.2,N
-16.15825,141.72948,331.95,1.4,1.17,2023-12-07,5,Terra,MODIS,70,6.1NRT,306.28,21.05,D
-16.15255,141.73711,335.01,1.4,1.17,2023-12-07,5,Terra,MODIS,75,6.1NRT,306.48,28.32,D
-16.15048,141.72424,337.04,1.4,1.17,2023-12-07,5,Terra,MODIS,82,6.1NRT,306.37,29.88,D
-15.84045,145.22668,329.2,1.01,1.0,2023-12-07,5,Terra,MODIS,76,6.1NRT,297.11,22.7,D
-15.62568,144.96004,332.04,1.02,1.01,2023-12-07,5,Terra,MODIS,67,6.1NRT,308.49,13.54,D
-15.62429,144.95071,357.17,1.02,1.01,2023-12-07,5,Terra,MODIS,98,6.1NRT,309.98,62.8,D
-15.62291,144.94141,342.07,1.02,1.01,2023-12-07,5,Terra,MODIS,88,6.1NRT,306.82,31.24,D
-15.60702,143.3934,324.52,1.15,1.07,2023-12-07,5,Terra,MODIS,41,6.1NRT,305.27,10.44,D
-15.60486,143.31813,326.01,1.16,1.07,2023-12-07,5,Terra,MODIS,64,6.1NRT,306.52,9.44,D
-15.60365,144.93491,334.85,1.02,1.01,2023-12-07,5,Terra,MODIS,60,6.1NRT,308.85,18.4,D
-15.60319,143.30756,332.91,1.16,1.07,2023-12-07,5,Terra,MODIS,79,6.1NRT,306.69,19.57,D
-15.60152,143.29697,331.28,1.16,1.07,2023-12-07,5,Terra,MODIS,77,6.1NRT,307.01,17.26,D
-15.5981,144.89766,355.26,1.02,1.01,2023-12-07,5,Terra,MODIS,97,6.1NRT,308.63,59.76,D
-15.59758,143.39496,324.74,1.15,1.07,2023-12-07,5,Terra,MODIS,32,6.1NRT,304.54,9.93,D
-15.59535,144.87926,358.32,1.02,1.01,2023-12-07,5,Terra,MODIS,99,6.1NRT,305.8,69.85,D
-15.59394,144.86984,345.49,1.02,1.01,2023-12-07,5,Terra,MODIS,91,6.1NRT,303.77,41.91,D
-15.59359,143.46579,320.85,1.14,1.06,2023-12-07,5,Terra,MODIS,39,6.1NRT,304.03,7.02,D
-15.59179,143.39119,325.92,1.15,1.07,2023-12-07,5,Terra,MODIS,30,6.1NRT,304.31,10.45,D
-15.59035,143.28792,325.38,1.16,1.07,2023-12-07,5,Terra,MODIS,66,6.1NRT,306.89,10.03,D
-15.585,144.87129,336.1,1.02,1.01,2023-12-07,5,Terra,MODIS,80,6.1NRT,304.24,25.43,D
-15.57744,144.88197,336.1,1.02,1.01,2023-12-07,5,Terra,MODIS,75,6.1NRT,307.75,22.31,D
-15.57605,144.87268,349.76,1.02,1.01,2023-12-07,5,Terra,MODIS,94,6.1NRT,305.75,49.43,D
-15.57144,145.02545,353.58,1.01,1.01,2023-12-07,5,Terra,MODIS,96,6.1NRT,310.58,57.42,D
-15.57005,145.01616,354.31,1.01,1.01,2023-12-07,5,Terra,MODIS,97,6.1NRT,309.7,58.83,D
-15.56866,145.00685,355.14,1.01,1.01,2023-12-07,5,Terra,MODIS,97,6.1NRT,309.22,60.08,D
-15.56847,144.88329,333.81,1.02,1.01,2023-12-07,5,Terra,MODIS,67,6.1NRT,305.98,18.29,D
-15.56727,144.99756,359.61,1.01,1.01,2023-12-07,5,Terra,MODIS,99,6.1NRT,308.81,71.6,D
-15.56709,144.87405,332.44,1.02,1.01,2023-12-07,5,Terra,MODIS,74,6.1NRT,303.94,18.14,D
-15.56264,145.03323,339.47,1.01,1.01,2023-12-07,5,Terra,MODIS,86,6.1NRT,308.99,25.66,D
-15.56127,145.02399,346.69,1.01,1.01,2023-12-07,5,Terra,MODIS,92,6.1NRT,311.02,38.26,D
-15.26849,144.00073,324.19,1.09,1.04,2023-12-07,5,Terra,MODIS,41,6.1NRT,303.66,6.8,D
-15.26696,143.99081,324.65,1.09,1.04,2023-12-07,5,Terra,MODIS,51,6.1NRT,303.77,7.46,D
-15.26536,144.04182,328.4,1.08,1.04,2023-12-07,5,Terra,MODIS,71,6.1NRT,303.41,14.26,D
-15.26384,144.03192,354.92,1.08,1.04,2023-12-07,5,Terra,MODIS,97,6.1NRT,304.6,66.02,D
-15.25926,144.0022,333.04,1.09,1.04,2023-12-07,5,Terra,MODIS,77,6.1NRT,304.82,18.34,D
-15.2042,144.7925,344.7,1.03,1.01,2023-12-07,5,Terra,MODIS,90,6.1NRT,309.55,35.94,D
-15.20279,144.78308,338.74,1.03,1.01,2023-12-07,5,Terra,MODIS,84,6.1NRT,311.9,24.05,D
-15.19774,144.07936,333.34,1.08,1.04,2023-12-07,5,Terra,MODIS,75,6.1NRT,305.81,17.44,D
-15.19521,144.79387,335.09,1.03,1.01,2023-12-07,5,Terra,MODIS,80,6.1NRT,310.6,19.36,D
-15.18007,144.63208,328.78,1.04,1.02,2023-12-07,5,Terra,MODIS,35,6.1NRT,311.14,8.39,D
-15.17791,144.0116,337.08,1.09,1.04,2023-12-07,5,Terra,MODIS,83,6.1NRT,304.75,25.5,D
-15.17638,144.00166,327.76,1.09,1.04,2023-12-07,5,Terra,MODIS,40,6.1NRT,305.92,11.04,D
-15.1763,144.06255,332.44,1.08,1.04,2023-12-07,5,Terra,MODIS,77,6.1NRT,306.39,15.98,D
-15.17104,144.63351,348.3,1.04,1.02,2023-12-07,5,Terra,MODIS,92,6.1NRT,310.27,40.44,D
-15.17029,143.90038,330.46,1.1,1.05,2023-12-07,5,Terra,MODIS,56,6.1NRT,303.34,14.8,D
-15.16961,144.62402,343.54,1.04,1.02,2023-12-07,5,Terra,MODIS,89,6.1NRT,312.69,30.91,D
-15.16719,143.94189,325.34,1.1,1.04,2023-12-07,5,Terra,MODIS,48,6.1NRT,302.97,9.44,D
-15.16716,144.00316,328.69,1.09,1.04,2023-12-07,5,Terra,MODIS,55,6.1NRT,303.35,13.74,D
-15.16671,143.34479,327.64,1.17,1.07,2023-12-07,5,Terra,MODIS,68,6.1NRT,305.4,13.92,D
-15.16505,143.3342,356.56,1.17,1.08,2023-12-07,5,Terra,MODIS,98,6.1NRT,306.45,78.54,D
-15.16256,143.91187,330.78,1.1,1.05,2023-12-07,5,Terra,MODIS,70,6.1NRT,303.41,16.53,D
-15.16102,143.90184,326.51,1.1,1.05,2023-12-07,5,Terra,MODIS,37,6.1NRT,302.91,10.49,D
-15.15719,143.34634,325.63,1.17,1.07,2023-12-07,5,Terra,MODIS,63,6.1NRT,305.52,10.7,D
-15.15011,144.61737,327.98,1.04,1.02,2023-12-07,5,Terra,MODIS,61,6.1NRT,310.18,7.42,D
-15.12264,144.80215,335.74,1.03,1.01,2023-12-07,5,Terra,MODIS,81,6.1NRT,309.35,19.11,D
-15.05154,144.94391,327.84,1.02,1.01,2023-12-07,5,Terra,MODIS,36,6.1NRT,303.96,12.92,D
-15.02465,144.94807,336.33,1.02,1.01,2023-12-07,5,Terra,MODIS,82,6.1NRT,299.86,27.41,D
-15.02325,144.93875,332.44,1.02,1.01,2023-12-07,5,Terra,MODIS,75,6.1NRT,302.86,21.66,D
-14.99243,144.48878,339.8,1.05,1.02,2023-12-07,5,Terra,MODIS,85,6.1NRT,311.67,25.61,D
-14.98335,144.49022,354.04,1.05,1.02,2023-12-07,5,Terra,MODIS,96,6.1NRT,309.87,55.7,D
-14.9819,144.48062,340.51,1.05,1.02,2023-12-07,5,Terra,MODIS,86,6.1NRT,309.82,25.38,D
-14.98045,144.47102,333.94,1.05,1.02,2023-12-07,5,Terra,MODIS,79,6.1NRT,310.07,14.06,D
-14.97136,144.47246,344.29,1.05,1.02,2023-12-07,5,Terra,MODIS,89,6.1NRT,308.3,32.76,D
-14.9699,144.46284,346.11,1.05,1.02,2023-12-07,5,Terra,MODIS,91,6.1NRT,308.46,35.83,D
-14.95935,144.45467,359.32,1.05,1.03,2023-12-07,5,Terra,MODIS,99,6.1NRT,310.09,69.35,D
-14.95849,144.75366,325.58,1.03,1.02,2023-12-07,5,Terra,MODIS,49,6.1NRT,307.0,9.69,D
-14.95819,144.38577,330.14,1.06,1.03,2023-12-07,5,Terra,MODIS,51,6.1NRT,307.21,14.72,D
-14.95789,144.44505,355.22,1.05,1.03,2023-12-07,5,Terra,MODIS,97,6.1NRT,310.2,57.96,D
-14.95642,144.43542,370.08,1.06,1.03,2023-12-07,5,Terra,MODIS,100,6.1NRT,311.55,105.14,D
-14.95496,144.4258,340.48,1.06,1.03,2023-12-07,5,Terra,MODIS,86,6.1NRT,306.58,28.02,D
-14.93815,144.67944,340.58,1.04,1.02,2023-12-07,5,Terra,MODIS,87,6.1NRT,309.46,26.94,D
-14.93339,144.70929,338.44,1.04,1.02,2023-12-07,5,Terra,MODIS,82,6.1NRT,307.9,24.91,D
-14.93197,144.69978,346.66,1.04,1.02,2023-12-07,5,Terra,MODIS,91,6.1NRT,309.21,39.8,D
-14.89773,144.65663,333.64,1.04,1.02,2023-12-07,5,Terra,MODIS,79,6.1NRT,306.51,19.35,D
-14.88869,144.65805,337.8,1.04,1.02,2023-12-07,5,Terra,MODIS,84,6.1NRT,308.09,26.55,D
-14.88726,144.64856,331.69,1.04,1.02,2023-12-07,5,Terra,MODIS,77,6.1NRT,308.35,16.4,D
-14.87678,144.64049,353.93,1.04,1.02,2023-12-07,5,Terra,MODIS,96,6.1NRT,308.28,59.44,D
-14.87533,144.63097,342.95,1.04,1.02,2023-12-07,5,Terra,MODIS,89,6.1NRT,308.05,34.66,D
-14.86629,144.6324,337.8,1.04,1.02,2023-12-07,5,Terra,MODIS,84,6.1NRT,307.72,26.59,D
-14.85673,144.4478,328.22,1.06,1.03,2023-12-07,5,Terra,MODIS,49,6.1NRT,307.15,10.42,D
-14.85643,144.50687,338.81,1.05,1.02,2023-12-07,5,Terra,MODIS,85,6.1NRT,309.47,24.69,D
-14.85554,144.62057,328.48,1.04,1.02,2023-12-07,5,Terra,MODIS,54,6.1NRT,307.42,11.09,D
-14.85526,144.43817,337.19,1.06,1.03,2023-12-07,5,Terra,MODIS,72,6.1NRT,308.49,24.12,D
-14.85411,144.61104,349.93,1.04,1.02,2023-12-07,5,Terra,MODIS,94,6.1NRT,309.51,47.72,D
-14.85268,144.60149,337.95,1.05,1.02,2023-12-07,5,Terra,MODIS,84,6.1NRT,309.96,24.34,D
-14.84735,144.50829,331.69,1.05,1.02,2023-12-07,5,Terra,MODIS,66,6.1NRT,306.56,13.77,D
-14.84505,144.61244,358.13,1.04,1.02,2023-12-07,5,Terra,MODIS,99,6.1NRT,304.52,68.93,D
-14.84362,144.60291,395.51,1.05,1.02,2023-12-07,5,Terra,MODIS,100,6.1NRT,312.57,225.15,D
-14.84219,144.59338,351.9,1.05,1.02,2023-12-07,5,Terra,MODIS,95,6.1NRT,306.49,53.16,D
-14.84076,144.58383,336.37,1.05,1.02,2023-12-07,5,Terra,MODIS,83,6.1NRT,305.74,22.85,D
-14.8317,144.58525,342.0,1.05,1.02,2023-12-07,5,Terra,MODIS,88,6.1NRT,305.67,33.48,D
-14.82451,144.53745,324.58,1.05,1.02,2023-12-07,5,Terra,MODIS,24,6.1NRT,304.73,7.11,D
-14.80346,144.52113,327.97,1.05,1.02,2023-12-07,5,Terra,MODIS,69,6.1NRT,305.12,10.07,D
-14.5075,143.38721,326.46,1.18,1.08,2023-12-07,5,Terra,MODIS,51,6.1NRT,305.16,8.05,D
-14.0515,143.63908,330.56,1.16,1.07,2023-12-07,5,Terra,MODIS,74,6.1NRT,303.32,16.37,D
-14.04988,143.62854,338.48,1.16,1.07,2023-12-07,5,Terra,MODIS,86,6.1NRT,303.38,30.79,D
-13.8279,142.79214,328.81,1.3,1.13,2023-12-07,5,Terra,MODIS,62,6.1NRT,301.99,14.99,D
-13.8029,142.69861,328.33,1.32,1.14,2023-12-07,5,Terra,MODIS,75,6.1NRT,301.03,17.52,D
-13.78023,142.75131,328.01,1.31,1.14,2023-12-07,5,Terra,MODIS,53,6.1NRT,298.87,13.84,D
-13.77395,142.77663,333.43,1.31,1.13,2023-12-07,5,Terra,MODIS,69,6.1NRT,298.15,27.41,D
-13.77016,142.75294,338.48,1.31,1.14,2023-12-07,5,Terra,MODIS,84,6.1NRT,299.85,37.88,D
-13.75436,142.71896,324.56,1.32,1.14,2023-12-07,5,Terra,MODIS,46,6.1NRT,296.63,11.92,D
-13.75244,142.70705,322.43,1.32,1.14,2023-12-07,5,Terra,MODIS,45,6.1NRT,296.46,9.83,D
-13.7505,142.69499,321.72,1.32,1.14,2023-12-07,5,Terra,MODIS,32,6.1NRT,297.73,9.26,D
-13.72463,141.69734,320.62,1.55,1.23,2023-12-07,5,Terra,MODIS,54,6.1NRT,297.4,11.2,D
-12.72234,142.11783,325.09,1.5,1.21,2023-12-07,5,Terra,MODIS,63,6.1NRT,296.23,19.38,D
-12.71933,142.12502,327.47,1.5,1.21,2023-12-07,5,Terra,MODIS,68,6.1NRT,297.8,23.91,D
-8.95245,140.9225,322.21,2.15,1.43,2023-12-07,5,Terra,MODIS,75,6.1NRT,288.38,42.23,D
-8.9493,140.90335,315.21,2.16,1.43,2023-12-07,5,Terra,MODIS,51,6.1NRT,286.32,23.13,D
-8.50178,147.38258,310.48,1.0,1.0,2023-12-07,5,Terra,MODIS,53,6.1NRT,295.96,8.41,D
-8.50048,147.3737,314.19,1.0,1.0,2023-12-07,5,Terra,MODIS,69,6.1NRT,299.75,11.08,D
-25.32316,151.35869,316.74,2.56,1.54,2023-12-07,7,Terra,MODIS,32,6.1NRT,301.3,23.73,D
-25.31688,151.36649,326.79,2.56,1.54,2023-12-07,7,Terra,MODIS,76,6.1NRT,302.71,65.67,D
-25.30942,151.36031,320.35,2.56,1.54,2023-12-07,7,Terra,MODIS,64,6.1NRT,301.62,39.27,D
-25.30422,150.44398,326.64,2.19,1.44,2023-12-07,7,Terra,MODIS,64,6.1NRT,302.9,40.49,D
-25.2918,152.0426,316.19,2.87,1.62,2023-12-07,7,Terra,MODIS,45,6.1NRT,301.16,26.56,D
-25.2441,150.4944,322.69,2.21,1.44,2023-12-07,7,Terra,MODIS,29,6.1NRT,304.42,23.72,D
-25.24308,150.47911,350.57,2.2,1.44,2023-12-07,7,Terra,MODIS,95,6.1NRT,306.1,160.76,D
-25.24203,150.47253,348.76,2.2,1.44,2023-12-07,7,Terra,MODIS,94,6.1NRT,306.29,148.71,D
-25.2409,150.45769,328.12,2.19,1.44,2023-12-07,7,Terra,MODIS,74,6.1NRT,304.47,42.52,D
-25.23535,151.71315,323.14,2.71,1.58,2023-12-07,7,Terra,MODIS,60,6.1NRT,299.43,44.99,D
-25.23087,151.71927,321.56,2.71,1.58,2023-12-07,7,Terra,MODIS,63,6.1NRT,299.23,40.44,D
-25.1184,151.99414,314.95,2.83,1.61,2023-12-07,7,Terra,MODIS,24,6.1NRT,297.95,24.88,D
-25.01707,151.21645,318.73,2.48,1.52,2023-12-07,7,Terra,MODIS,60,6.1NRT,302.22,26.18,D
-25.01138,151.21169,318.6,2.48,1.52,2023-12-07,7,Terra,MODIS,52,6.1NRT,303.2,23.87,D
-24.91546,150.57793,323.6,2.22,1.44,2023-12-07,7,Terra,MODIS,24,6.1NRT,304.9,32.57,D
-24.91334,150.55611,328.38,2.21,1.44,2023-12-07,7,Terra,MODIS,65,6.1NRT,303.63,48.31,D
-24.85236,150.59164,321.86,2.22,1.44,2023-12-07,7,Terra,MODIS,56,6.1NRT,304.1,20.48,D
-24.77839,150.36472,331.91,2.13,1.42,2023-12-07,7,Terra,MODIS,81,6.1NRT,307.59,53.8,D
-24.77773,150.37019,332.17,2.13,1.42,2023-12-07,7,Terra,MODIS,81,6.1NRT,306.75,54.5,D
-24.69061,147.91019,328.55,1.44,1.19,2023-12-07,7,Terra,MODIS,73,6.1NRT,304.58,26.81,D
-24.67704,147.88501,322.68,1.43,1.18,2023-12-07,7,Terra,MODIS,27,6.1NRT,304.29,14.16,D
-24.6702,147.46187,323.23,1.35,1.15,2023-12-07,7,Terra,MODIS,67,6.1NRT,308.21,13.04,D
-24.66865,147.44885,331.01,1.34,1.15,2023-12-07,7,Terra,MODIS,79,6.1NRT,307.15,26.99,D
-24.56304,151.3463,324.76,2.5,1.52,2023-12-07,7,Terra,MODIS,64,6.1NRT,302.37,53.33,D
-24.52259,147.67018,319.85,1.38,1.16,2023-12-07,7,Terra,MODIS,47,6.1NRT,305.85,9.17,D
-24.52206,151.06001,323.6,2.38,1.49,2023-12-07,7,Terra,MODIS,50,6.1NRT,302.46,39.83,D
-24.51981,151.03661,328.76,2.37,1.49,2023-12-07,7,Terra,MODIS,70,6.1NRT,303.08,61.63,D
-24.51767,151.01431,331.87,2.36,1.48,2023-12-07,7,Terra,MODIS,68,6.1NRT,302.35,74.51,D
-24.50652,151.0379,321.87,2.37,1.49,2023-12-07,7,Terra,MODIS,40,6.1NRT,303.68,39.49,D
-24.50439,151.01559,332.44,2.36,1.48,2023-12-07,7,Terra,MODIS,74,6.1NRT,303.85,84.37,D
-24.43534,145.88359,328.6,1.11,1.05,2023-12-07,7,Terra,MODIS,69,6.1NRT,312.56,16.34,D
-24.42981,148.16057,319.17,1.48,1.2,2023-12-07,7,Terra,MODIS,36,6.1NRT,304.47,10.95,D
-24.42636,151.29472,320.98,2.47,1.51,2023-12-07,7,Terra,MODIS,37,6.1NRT,305.84,27.72,D
-24.41908,148.1619,325.0,1.48,1.2,2023-12-07,7,Terra,MODIS,71,6.1NRT,305.29,21.79,D
-24.4174,148.14751,345.05,1.47,1.2,2023-12-07,7,Terra,MODIS,91,6.1NRT,306.6,72.88,D
-24.4163,151.27817,322.34,2.46,1.51,2023-12-07,7,Terra,MODIS,54,6.1NRT,306.51,32.67,D
-24.32738,147.65549,319.39,1.37,1.16,2023-12-07,7,Terra,MODIS,51,6.1NRT,304.07,9.68,D
-24.3258,147.64211,321.7,1.37,1.16,2023-12-07,7,Terra,MODIS,64,6.1NRT,304.92,13.45,D
-24.31222,149.75827,350.7,1.9,1.35,2023-12-07,7,Terra,MODIS,95,6.1NRT,304.44,139.72,D
-24.22627,151.09045,329.72,2.37,1.49,2023-12-07,7,Terra,MODIS,78,6.1NRT,305.17,63.18,D
-24.22409,151.06743,320.87,2.36,1.48,2023-12-07,7,Terra,MODIS,48,6.1NRT,306.68,28.31,D
-24.21462,151.07539,319.66,2.36,1.48,2023-12-07,7,Terra,MODIS,43,6.1NRT,304.86,26.35,D
-24.09516,150.0508,325.99,1.98,1.37,2023-12-07,7,Terra,MODIS,73,6.1NRT,306.81,28.69,D
-24.08628,150.04514,323.95,1.98,1.37,2023-12-07,7,Terra,MODIS,69,6.1NRT,306.78,21.93,D
-24.02446,145.67325,337.27,1.08,1.04,2023-12-07,7,Terra,MODIS,83,6.1NRT,310.44,25.29,D
-24.02306,145.66278,350.21,1.08,1.04,2023-12-07,7,Terra,MODIS,94,6.1NRT,309.82,52.15,D
-24.01935,148.65215,333.17,1.57,1.24,2023-12-07,7,Terra,MODIS,82,6.1NRT,306.9,43.05,D
-24.01381,145.66418,326.65,1.08,1.04,2023-12-07,7,Terra,MODIS,65,6.1NRT,310.68,10.58,D
-24.01151,149.61087,325.34,1.83,1.33,2023-12-07,7,Terra,MODIS,58,6.1NRT,303.3,28.35,D
-24.0096,149.59303,325.02,1.83,1.32,2023-12-07,7,Terra,MODIS,50,6.1NRT,303.46,28.73,D
-23.99967,149.61235,319.23,1.83,1.33,2023-12-07,7,Terra,MODIS,44,6.1NRT,303.78,14.46,D
-23.99778,149.59456,322.42,1.83,1.32,2023-12-07,7,Terra,MODIS,62,6.1NRT,305.1,23.33,D
-23.91649,150.08142,323.48,1.98,1.37,2023-12-07,7,Terra,MODIS,64,6.1NRT,301.44,32.43,D
-23.90963,150.09627,324.82,1.98,1.37,2023-12-07,7,Terra,MODIS,68,6.1NRT,303.81,35.38,D
-23.90769,150.07672,318.57,1.98,1.37,2023-12-07,7,Terra,MODIS,32,6.1NRT,302.85,19.5,D
-23.85908,151.04138,320.8,2.32,1.47,2023-12-07,7,Terra,MODIS,64,6.1NRT,303.17,31.99,D
-23.81877,150.62828,320.6,2.16,1.43,2023-12-07,7,Terra,MODIS,58,6.1NRT,301.84,35.08,D
-23.75808,149.46548,323.94,1.78,1.31,2023-12-07,7,Terra,MODIS,54,6.1NRT,306.16,19.95,D
-23.68989,149.49109,320.87,1.78,1.31,2023-12-07,7,Terra,MODIS,47,6.1NRT,304.97,15.49,D
-23.68246,149.49863,323.31,1.78,1.31,2023-12-07,7,Terra,MODIS,50,6.1NRT,304.62,20.25,D
-23.57755,150.16116,334.68,1.98,1.37,2023-12-07,7,Terra,MODIS,84,6.1NRT,307.18,63.98,D
-23.57428,150.16843,330.33,1.98,1.37,2023-12-07,7,Terra,MODIS,80,6.1NRT,307.17,47.58,D
-23.57219,150.1492,323.18,1.98,1.37,2023-12-07,7,Terra,MODIS,66,6.1NRT,305.85,24.24,D
-23.53721,145.27077,323.12,1.04,1.02,2023-12-07,7,Terra,MODIS,44,6.1NRT,308.76,7.37,D
-23.46357,147.32188,320.76,1.28,1.12,2023-12-07,7,Terra,MODIS,63,6.1NRT,303.82,15.88,D
-23.3978,150.06143,320.44,1.94,1.36,2023-12-07,7,Terra,MODIS,64,6.1NRT,302.38,20.26,D
-23.36676,148.53802,327.91,1.51,1.21,2023-12-07,7,Terra,MODIS,77,6.1NRT,304.08,32.09,D
-23.26506,147.36247,320.0,1.28,1.12,2023-12-07,7,Terra,MODIS,62,6.1NRT,303.48,12.44,D
-23.25507,147.36391,318.26,1.28,1.12,2023-12-07,7,Terra,MODIS,55,6.1NRT,303.72,10.6,D
-22.96422,145.72398,319.97,1.07,1.03,2023-12-07,7,Terra,MODIS,40,6.1NRT,304.92,7.43,D
-22.92841,148.47403,331.19,1.48,1.2,2023-12-07,7,Terra,MODIS,80,6.1NRT,305.22,36.79,D
-22.92676,148.45956,324.01,1.48,1.2,2023-12-07,7,Terra,MODIS,70,6.1NRT,302.94,22.12,D
-22.92478,148.48048,320.57,1.48,1.2,2023-12-07,7,Terra,MODIS,32,6.1NRT,305.55,13.49,D
-22.92304,148.46606,337.54,1.48,1.2,2023-12-07,7,Terra,MODIS,86,6.1NRT,304.41,52.28,D
-22.73057,147.6458,321.11,1.31,1.13,2023-12-07,7,Terra,MODIS,19,6.1NRT,307.3,9.28,D
-22.72899,147.63326,324.02,1.3,1.13,2023-12-07,7,Terra,MODIS,46,6.1NRT,308.47,14.51,D
-22.72885,147.63943,326.45,1.31,1.13,2023-12-07,7,Terra,MODIS,60,6.1NRT,308.47,17.86,D
-22.71278,149.61137,335.01,1.76,1.3,2023-12-07,7,Terra,MODIS,84,6.1NRT,302.38,61.53,D
-22.71094,149.59448,321.1,1.76,1.3,2023-12-07,7,Terra,MODIS,62,6.1NRT,299.19,22.48,D
-22.62681,146.28516,323.47,1.11,1.05,2023-12-07,7,Terra,MODIS,65,6.1NRT,304.58,11.66,D
-22.62539,146.27449,357.81,1.11,1.05,2023-12-07,7,Terra,MODIS,98,6.1NRT,305.94,81.06,D
-22.62399,146.26389,348.27,1.11,1.05,2023-12-07,7,Terra,MODIS,93,6.1NRT,305.12,55.32,D
-22.61886,146.29723,334.89,1.11,1.05,2023-12-07,7,Terra,MODIS,74,6.1NRT,306.26,25.33,D
-22.61745,146.28654,431.63,1.11,1.05,2023-12-07,7,Terra,MODIS,100,6.1NRT,321.22,568.82,D
-22.61604,146.27589,445.21,1.11,1.05,2023-12-07,7,Terra,MODIS,100,6.1NRT,322.68,743.8,D
-22.61464,146.26527,397.57,1.11,1.05,2023-12-07,7,Terra,MODIS,100,6.1NRT,309.13,263.66,D
-22.61323,146.25468,327.69,1.11,1.05,2023-12-07,7,Terra,MODIS,74,6.1NRT,301.88,17.26,D
-22.61091,146.30931,340.76,1.11,1.05,2023-12-07,7,Terra,MODIS,79,6.1NRT,305.97,35.12,D
-22.6095,146.29863,364.57,1.11,1.05,2023-12-07,7,Terra,MODIS,100,6.1NRT,309.83,97.19,D
-22.60809,146.28793,412.9,1.11,1.05,2023-12-07,7,Terra,MODIS,100,6.1NRT,317.75,376.13,D
-22.60669,146.27728,414.84,1.11,1.05,2023-12-07,7,Terra,MODIS,100,6.1NRT,314.34,394.72,D
-22.60529,146.26668,326.27,1.11,1.05,2023-12-07,7,Terra,MODIS,45,6.1NRT,302.87,12.75,D
-22.60013,146.30002,346.63,1.11,1.05,2023-12-07,7,Terra,MODIS,92,6.1NRT,310.41,45.93,D
-22.58937,146.29071,340.65,1.11,1.05,2023-12-07,7,Terra,MODIS,88,6.1NRT,307.53,32.44,D
-22.48252,147.9429,320.49,1.35,1.15,2023-12-07,7,Terra,MODIS,49,6.1NRT,306.86,10.68,D
-22.33788,150.13144,327.64,1.9,1.35,2023-12-07,7,Terra,MODIS,73,6.1NRT,305.79,37.95,D
-22.33592,150.11331,328.36,1.89,1.34,2023-12-07,7,Terra,MODIS,74,6.1NRT,305.84,39.41,D
-22.20934,139.27289,347.02,1.61,1.25,2023-12-07,7,Terra,MODIS,89,6.1NRT,316.45,73.65,D
-22.20909,139.26617,353.91,1.61,1.25,2023-12-07,7,Terra,MODIS,95,6.1NRT,316.51,105.71,D
-22.2067,139.25766,358.71,1.62,1.25,2023-12-07,7,Terra,MODIS,99,6.1NRT,314.13,129.85,D
-22.1992,150.02737,321.03,1.86,1.33,2023-12-07,7,Terra,MODIS,62,6.1NRT,301.69,22.43,D
-22.16965,146.03691,325.05,1.08,1.04,2023-12-07,7,Terra,MODIS,58,6.1NRT,308.14,11.45,D
-22.13192,139.35167,336.02,1.6,1.24,2023-12-07,7,Terra,MODIS,74,6.1NRT,314.62,29.84,D
-22.1314,139.35773,330.88,1.6,1.24,2023-12-07,7,Terra,MODIS,50,6.1NRT,313.89,18.27,D
-22.1292,139.33652,359.34,1.6,1.25,2023-12-07,7,Terra,MODIS,99,6.1NRT,315.02,124.68,D
-22.12879,139.34258,364.16,1.6,1.25,2023-12-07,7,Terra,MODIS,100,6.1NRT,315.52,154.03,D
-21.73159,146.19681,321.13,1.08,1.04,2023-12-07,7,Terra,MODIS,47,6.1NRT,307.62,7.7,D
-21.61447,146.55783,322.7,1.12,1.05,2023-12-07,7,Terra,MODIS,63,6.1NRT,308.03,8.72,D
-21.59676,146.49557,320.04,1.11,1.05,2023-12-07,7,Terra,MODIS,51,6.1NRT,307.47,7.29,D
-21.56949,146.3604,324.87,1.1,1.04,2023-12-07,7,Terra,MODIS,68,6.1NRT,307.81,11.77,D
-21.56812,146.34998,333.04,1.1,1.04,2023-12-07,7,Terra,MODIS,80,6.1NRT,310.21,23.42,D
-21.50797,136.72426,332.09,2.54,1.53,2023-12-07,7,Terra,MODIS,72,6.1NRT,306.17,59.25,D
-21.50336,136.70035,360.48,2.55,1.54,2023-12-07,7,Terra,MODIS,100,6.1NRT,305.4,283.63,D
