latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
67.28082,83.02816,322.62,0.78,0.78,2023-11-26,102,1,VIIRS,n,2.0NRT,243.7,5.4,N
67.28183,83.03571,329.38,0.78,0.78,2023-11-26,102,1,VIIRS,n,2.0NRT,244.0,5.54,N
67.51799,83.21509,329.1,0.75,0.77,2023-11-26,102,1,VIIRS,n,2.0NRT,246.12,5.36,N
67.59496,83.24377,326.29,0.74,0.76,2023-11-26,102,1,VIIRS,n,2.0NRT,245.74,4.86,N
67.71418,81.2509,339.53,0.71,0.75,2023-11-26,102,1,VIIRS,n,2.0NRT,248.92,7.23,N
68.414,83.61639,341.23,0.65,0.73,2023-11-26,102,1,VIIRS,n,2.0NRT,250.37,6.34,N
66.63777,77.54768,367.0,0.78,0.78,2023-11-26,104,1,VIIRS,h,2.0NRT,252.28,10.92,N
66.64098,77.55325,337.38,0.78,0.78,2023-11-26,104,1,VIIRS,n,2.0NRT,248.99,12.65,N
66.95882,75.53944,354.35,0.72,0.75,2023-11-26,104,1,VIIRS,n,2.0NRT,253.04,9.65,N
66.99754,80.87015,326.1,0.79,0.78,2023-11-26,104,1,VIIRS,n,2.0NRT,249.23,6.98,N
67.00449,80.86545,321.41,0.78,0.78,2023-11-26,104,1,VIIRS,n,2.0NRT,248.52,6.35,N
67.01923,76.19081,323.13,0.72,0.76,2023-11-26,104,1,VIIRS,n,2.0NRT,249.19,3.18,N
68.52416,79.95226,345.44,0.61,0.71,2023-11-26,104,1,VIIRS,n,2.0NRT,251.1,10.35,N
68.52728,79.95006,350.12,0.61,0.71,2023-11-26,104,1,VIIRS,n,2.0NRT,250.94,9.51,N
70.94263,74.88418,339.85,0.39,0.59,2023-11-26,104,1,VIIRS,n,2.0NRT,252.12,2.96,N
70.94418,74.53429,353.58,0.38,0.59,2023-11-26,104,1,VIIRS,n,2.0NRT,252.74,4.25,N
70.99972,73.84103,367.0,0.38,0.58,2023-11-26,104,1,VIIRS,h,2.0NRT,271.99,87.34,N
71.01228,73.87948,329.42,0.38,0.58,2023-11-26,104,1,VIIRS,n,2.0NRT,251.13,2.86,N
71.23087,67.00661,336.67,0.63,0.54,2023-11-26,104,1,VIIRS,n,2.0NRT,259.0,20.06,N
71.25947,72.07021,354.3,0.35,0.57,2023-11-26,104,1,VIIRS,n,2.0NRT,257.22,7.05,N
49.50484,5.95807,328.54,0.57,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,275.77,8.45,N
50.99108,5.79222,297.86,0.4,0.44,2023-11-26,111,1,VIIRS,n,2.0NRT,274.96,0.49,N
51.03449,2.2867,306.73,0.56,0.52,2023-11-26,111,1,VIIRS,n,2.0NRT,277.71,1.87,N
51.03883,2.29554,308.14,0.56,0.52,2023-11-26,111,1,VIIRS,n,2.0NRT,276.68,1.87,N
51.04361,2.29623,309.17,0.56,0.52,2023-11-26,111,1,VIIRS,n,2.0NRT,278.12,4.33,N
51.04839,2.29689,337.1,0.56,0.52,2023-11-26,111,1,VIIRS,n,2.0NRT,277.76,4.33,N
51.36363,6.70968,314.66,0.56,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,275.22,3.52,N
51.36758,6.7106,318.1,0.56,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,278.65,3.52,N
51.36831,6.7025,331.42,0.56,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,275.94,5.34,N
51.48185,6.71928,315.26,0.56,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,265.34,2.5,N
51.4922,6.73834,305.64,0.56,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,275.87,3.1,N
51.49613,6.73929,332.21,0.56,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,279.24,3.1,N
51.50158,6.7239,301.95,0.56,0.43,2023-11-26,111,1,VIIRS,n,2.0NRT,280.31,1.68,N
51.76694,8.05797,301.63,0.51,0.41,2023-11-26,111,1,VIIRS,n,2.0NRT,274.02,0.92,N
51.88712,29.33534,306.87,0.35,0.56,2023-11-26,111,1,VIIRS,n,2.0NRT,266.86,2.32,N
51.89183,29.33898,349.78,0.35,0.56,2023-11-26,111,1,VIIRS,n,2.0NRT,270.42,2.32,N
52.15248,10.39742,328.03,0.44,0.38,2023-11-26,111,1,VIIRS,n,2.0NRT,273.64,4.45,N
52.1552,10.40486,334.36,0.44,0.38,2023-11-26,111,1,VIIRS,n,2.0NRT,275.05,4.45,N
52.1614,10.41341,306.51,0.44,0.38,2023-11-26,111,1,VIIRS,n,2.0NRT,273.13,2.11,N
52.16216,10.40709,296.28,0.44,0.38,2023-11-26,111,1,VIIRS,n,2.0NRT,271.07,1.34,N
52.16682,10.42831,302.99,0.44,0.38,2023-11-26,111,1,VIIRS,n,2.0NRT,272.26,1.19,N
52.17336,14.62165,295.35,0.38,0.36,2023-11-26,111,1,VIIRS,n,2.0NRT,270.97,0.58,N
52.3541,9.88529,298.23,0.45,0.39,2023-11-26,111,1,VIIRS,n,2.0NRT,271.37,0.55,N
52.48286,4.59349,319.47,0.47,0.47,2023-11-26,111,1,VIIRS,n,2.0NRT,278.26,1.71,N
52.48334,4.58652,322.65,0.47,0.47,2023-11-26,111,1,VIIRS,n,2.0NRT,276.12,3.27,N
52.49504,4.6098,317.75,0.47,0.47,2023-11-26,111,1,VIIRS,n,2.0NRT,277.09,2.7,N
57.06175,9.97282,317.51,0.51,0.41,2023-11-26,111,1,VIIRS,n,2.0NRT,271.89,3.36,N
58.36084,12.37861,297.23,0.45,0.39,2023-11-26,111,1,VIIRS,n,2.0NRT,265.97,0.93,N
59.6619,16.45827,329.64,0.4,0.37,2023-11-26,111,1,VIIRS,n,2.0NRT,267.62,3.74,N
60.28705,22.28908,311.8,0.4,0.37,2023-11-26,111,1,VIIRS,n,2.0NRT,264.53,1.26,N
38.74088,26.94501,303.45,0.72,0.75,2023-11-26,113,1,VIIRS,n,2.0NRT,280.84,2.87,N
38.74289,26.94216,298.34,0.72,0.75,2023-11-26,113,1,VIIRS,n,2.0NRT,278.78,2.64,N
38.75557,26.94959,300.48,0.72,0.75,2023-11-26,113,1,VIIRS,n,2.0NRT,281.56,2.37,N
42.57136,12.67536,322.14,0.4,0.37,2023-11-26,113,1,VIIRS,n,2.0NRT,273.74,1.76,N
43.36383,12.54501,309.45,0.39,0.37,2023-11-26,113,1,VIIRS,n,2.0NRT,272.56,1.27,N
43.44003,4.88874,309.27,0.54,0.42,2023-11-26,113,1,VIIRS,n,2.0NRT,274.31,2.6,N
43.44708,4.89696,327.53,0.54,0.42,2023-11-26,113,1,VIIRS,n,2.0NRT,275.23,3.44,N
43.52729,-5.73895,327.06,0.61,0.71,2023-11-26,113,1,VIIRS,n,2.0NRT,265.87,5.64,N
43.52902,-5.73863,330.8,0.61,0.71,2023-11-26,113,1,VIIRS,n,2.0NRT,264.9,4.36,N
45.14408,9.94361,319.39,0.39,0.37,2023-11-26,113,1,VIIRS,n,2.0NRT,277.51,3.13,N
45.14479,9.93864,326.19,0.39,0.37,2023-11-26,113,1,VIIRS,n,2.0NRT,275.22,3.13,N
45.38065,11.95049,297.42,0.38,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,276.3,2.24,N
45.38142,11.94565,330.97,0.38,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,275.47,3.53,N
45.45885,10.45773,296.01,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,273.36,1.0,N
45.46215,10.4587,305.74,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,274.86,1.72,N
45.46287,10.45377,325.5,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,274.47,1.72,N
45.51597,10.34282,295.64,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,276.43,0.59,N
45.52059,11.49693,304.19,0.38,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,273.69,1.18,N
46.06781,13.62668,302.98,0.39,0.37,2023-11-26,113,1,VIIRS,n,2.0NRT,272.9,1.09,N
48.27404,14.32339,307.4,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,272.93,1.01,N
48.27464,14.34012,324.53,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,275.17,1.39,N
48.27553,14.33496,336.82,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,279.32,6.06,N
48.27642,14.3298,314.29,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,274.76,6.06,N
48.2779,14.34138,304.12,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,272.96,1.39,N
48.27879,14.33622,331.37,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,274.93,6.06,N
48.28117,14.34263,303.14,0.39,0.36,2023-11-26,113,1,VIIRS,n,2.0NRT,275.13,0.81,N
49.35836,6.74726,308.73,0.53,0.42,2023-11-26,113,1,VIIRS,n,2.0NRT,275.9,2.44,N
52.58857,19.69155,307.71,0.45,0.39,2023-11-26,113,1,VIIRS,n,2.0NRT,269.12,1.69,N
52.5907,19.6998,310.64,0.45,0.39,2023-11-26,113,1,VIIRS,n,2.0NRT,270.15,1.48,N
52.62348,18.32602,340.66,0.42,0.38,2023-11-26,113,1,VIIRS,n,2.0NRT,270.31,4.06,N
53.12967,8.67953,307.72,0.5,0.41,2023-11-26,113,1,VIIRS,n,2.0NRT,267.85,4.05,N
53.13044,8.67205,328.64,0.5,0.41,2023-11-26,113,1,VIIRS,n,2.0NRT,271.27,4.05,N
53.1334,8.6806,306.71,0.5,0.41,2023-11-26,113,1,VIIRS,n,2.0NRT,266.15,4.05,N
53.51233,10.03531,299.76,0.46,0.39,2023-11-26,113,1,VIIRS,n,2.0NRT,273.88,0.86,N
53.52346,9.90234,335.76,0.46,0.39,2023-11-26,113,1,VIIRS,n,2.0NRT,272.97,4.89,N
54.16282,9.07065,295.02,0.5,0.41,2023-11-26,113,1,VIIRS,n,2.0NRT,269.16,0.83,N
33.85974,12.05667,331.64,0.48,0.4,2023-11-26,115,1,VIIRS,n,2.0NRT,292.76,4.44,N
33.8908,12.60225,302.47,0.51,0.41,2023-11-26,115,1,VIIRS,n,2.0NRT,290.93,0.84,N
33.8945,12.6033,320.7,0.51,0.41,2023-11-26,115,1,VIIRS,n,2.0NRT,290.81,2.3,N
33.91912,12.68063,311.79,0.51,0.41,2023-11-26,115,1,VIIRS,n,2.0NRT,291.66,1.52,N
33.9202,12.67522,306.93,0.51,0.41,2023-11-26,115,1,VIIRS,n,2.0NRT,291.15,1.52,N
34.9833,5.71476,310.62,0.42,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,283.81,1.0,N
35.09726,5.64759,303.48,0.42,0.38,2023-11-26,115,1,VIIRS,n,2.0NRT,283.66,1.25,N
35.23248,8.17196,311.22,0.38,0.36,2023-11-26,115,1,VIIRS,n,2.0NRT,276.69,1.51,N
35.34797,5.76021,315.49,0.42,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,278.99,1.95,N
35.35139,5.76088,308.61,0.42,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,278.45,1.25,N
35.56621,-0.93896,305.4,0.58,0.52,2023-11-26,115,1,VIIRS,n,2.0NRT,280.05,1.67,N
35.56987,-0.93743,295.94,0.58,0.52,2023-11-26,115,1,VIIRS,n,2.0NRT,279.6,0.73,N
35.70994,4.47446,303.96,0.46,0.39,2023-11-26,115,1,VIIRS,n,2.0NRT,280.76,1.34,N
35.72308,4.48746,298.54,0.46,0.39,2023-11-26,115,1,VIIRS,n,2.0NRT,279.19,0.6,N
35.77533,9.88838,300.15,0.4,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,283.27,0.68,N
35.78579,0.53968,295.17,0.48,0.48,2023-11-26,115,1,VIIRS,n,2.0NRT,278.62,0.64,N
35.80706,-0.2372,299.2,0.53,0.5,2023-11-26,115,1,VIIRS,n,2.0NRT,281.97,0.92,N
35.80757,-0.2431,298.73,0.53,0.5,2023-11-26,115,1,VIIRS,n,2.0NRT,283.79,0.92,N
35.81172,-0.23668,338.02,0.53,0.5,2023-11-26,115,1,VIIRS,n,2.0NRT,288.36,5.95,N
35.81223,-0.24263,328.81,0.53,0.5,2023-11-26,115,1,VIIRS,n,2.0NRT,286.92,5.95,N
35.81479,-0.27234,323.76,0.54,0.51,2023-11-26,115,1,VIIRS,n,2.0NRT,282.43,1.2,N
35.8173,-0.27164,326.03,0.54,0.51,2023-11-26,115,1,VIIRS,n,2.0NRT,285.17,4.18,N
35.81946,-0.27188,300.73,0.54,0.51,2023-11-26,115,1,VIIRS,n,2.0NRT,285.97,1.2,N
35.86724,6.02799,295.07,0.41,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,274.79,0.54,N
35.88047,4.44616,313.61,0.47,0.4,2023-11-26,115,1,VIIRS,n,2.0NRT,277.72,2.02,N
35.8809,4.44831,310.64,0.47,0.4,2023-11-26,115,1,VIIRS,n,2.0NRT,275.9,1.28,N
36.0872,6.80502,303.58,0.4,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,278.07,1.11,N
36.13124,1.241,295.22,0.45,0.47,2023-11-26,115,1,VIIRS,n,2.0NRT,281.5,1.62,N
36.17838,3.74813,301.4,0.5,0.41,2023-11-26,115,1,VIIRS,n,2.0NRT,274.37,1.65,N
36.1795,5.5695,303.86,0.43,0.38,2023-11-26,115,1,VIIRS,n,2.0NRT,267.29,0.7,N
36.18174,3.74702,299.96,0.5,0.41,2023-11-26,115,1,VIIRS,n,2.0NRT,275.91,1.81,N
36.43217,6.62053,313.16,0.4,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,279.25,0.92,N
36.59673,2.87559,296.36,0.56,0.43,2023-11-26,115,1,VIIRS,n,2.0NRT,280.11,0.86,N
36.59954,2.87636,300.26,0.56,0.43,2023-11-26,115,1,VIIRS,n,2.0NRT,280.51,0.99,N
36.59992,3.13467,297.66,0.54,0.42,2023-11-26,115,1,VIIRS,n,2.0NRT,281.41,1.06,N
36.63261,3.23285,300.55,0.54,0.42,2023-11-26,115,1,VIIRS,n,2.0NRT,282.2,1.35,N
36.74543,6.25349,304.72,0.41,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,281.98,1.94,N
36.74606,6.24887,303.36,0.41,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,283.52,1.14,N
36.74884,6.25421,321.6,0.41,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,282.51,1.94,N
36.74922,3.07887,307.47,0.55,0.43,2023-11-26,115,1,VIIRS,n,2.0NRT,283.31,1.46,N
36.75288,6.25031,297.82,0.41,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,281.07,0.4,N
36.76138,7.30849,297.7,0.39,0.36,2023-11-26,115,1,VIIRS,n,2.0NRT,281.91,0.62,N
36.87742,6.94482,313.79,0.4,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,281.9,0.57,N
36.87805,6.94036,295.41,0.4,0.37,2023-11-26,115,1,VIIRS,n,2.0NRT,281.75,0.57,N
37.57191,-0.91874,298.28,0.61,0.53,2023-11-26,115,1,VIIRS,n,2.0NRT,285.19,1.2,N
38.79147,15.21078,302.21,0.55,0.43,2023-11-26,115,1,VIIRS,n,2.0NRT,273.96,0.84,N
38.79214,15.21164,306.97,0.55,0.43,2023-11-26,115,1,VIIRS,n,2.0NRT,274.49,1.23,N
41.10483,1.18061,304.21,0.51,0.49,2023-11-26,115,1,VIIRS,n,2.0NRT,280.12,1.13,N
41.47453,-1.48926,296.78,0.36,0.57,2023-11-26,115,1,VIIRS,n,2.0NRT,275.14,0.54,N
26.56499,12.67729,299.71,0.46,0.47,2023-11-26,117,1,VIIRS,n,2.0NRT,281.53,1.1,N
26.69972,12.45174,338.08,0.45,0.47,2023-11-26,117,1,VIIRS,n,2.0NRT,280.76,5.62,N
26.75652,12.41122,351.91,0.44,0.46,2023-11-26,117,1,VIIRS,n,2.0NRT,284.02,9.42,N
27.41031,8.83582,326.54,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,281.47,1.58,N
27.58561,18.46614,307.05,0.49,0.65,2023-11-26,117,1,VIIRS,n,2.0NRT,281.24,1.05,N
27.70336,9.17339,305.77,0.44,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,279.84,0.87,N
27.7257,9.87834,306.62,0.47,0.4,2023-11-26,117,1,VIIRS,n,2.0NRT,281.08,1.05,N
27.73474,9.18068,312.02,0.44,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,279.29,0.87,N
27.7507,9.15218,329.13,0.44,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,281.45,5.97,N
27.76204,9.1937,315.46,0.44,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,279.14,1.41,N
27.76554,9.19448,316.62,0.44,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,279.13,0.82,N
27.92218,7.86093,312.5,0.4,0.37,2023-11-26,117,1,VIIRS,n,2.0NRT,280.99,1.22,N
27.92295,9.25054,329.2,0.44,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,280.24,3.31,N
27.92644,9.25135,324.97,0.44,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,279.75,3.31,N
27.92727,9.10518,302.29,0.44,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,281.26,0.75,N
28.0556,19.91103,329.87,0.58,0.7,2023-11-26,117,1,VIIRS,n,2.0NRT,282.36,5.38,N
28.05721,19.90501,309.17,0.58,0.7,2023-11-26,117,1,VIIRS,n,2.0NRT,280.05,3.96,N
28.07806,9.78748,301.96,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,278.0,0.79,N
28.08029,9.78595,303.24,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,278.72,0.89,N
28.08247,9.78367,302.43,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,277.36,0.79,N
28.08385,9.78677,303.24,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,278.39,0.89,N
28.12863,18.78642,305.35,0.5,0.66,2023-11-26,117,1,VIIRS,n,2.0NRT,280.77,1.13,N
28.15273,8.96779,306.88,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,280.32,0.82,N
28.19029,9.80338,305.15,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,279.11,0.86,N
28.19236,9.80235,299.58,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,278.57,0.96,N
28.431,7.51425,306.68,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,278.71,0.75,N
28.45079,9.13797,319.2,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,278.98,2.01,N
28.45157,9.13362,297.66,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,277.72,1.47,N
28.46551,9.05571,328.91,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,279.55,3.4,N
28.47668,7.50754,299.47,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,273.87,0.23,N
28.52534,9.12282,313.83,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,278.22,1.85,N
28.55903,7.46285,328.22,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,280.82,1.53,N
28.56044,7.51644,325.76,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,277.01,2.5,N
28.56234,7.46355,312.31,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,279.91,1.53,N
28.57795,7.6541,330.62,0.39,0.37,2023-11-26,117,1,VIIRS,n,2.0NRT,281.58,2.86,N
28.57945,17.32953,307.89,0.4,0.6,2023-11-26,117,1,VIIRS,n,2.0NRT,280.44,1.13,N
28.58089,17.32884,335.49,0.4,0.6,2023-11-26,117,1,VIIRS,n,2.0NRT,281.51,2.66,N
28.59936,7.25922,302.18,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,278.8,1.41,N
28.60266,7.25992,327.1,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,283.2,1.41,N
28.61706,7.70792,321.16,0.4,0.37,2023-11-26,117,1,VIIRS,n,2.0NRT,279.67,2.18,N
28.62038,7.70864,307.01,0.4,0.37,2023-11-26,117,1,VIIRS,n,2.0NRT,279.84,0.89,N
28.63339,9.78496,303.78,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,278.99,0.66,N
28.63561,7.53482,306.54,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,279.46,0.97,N
28.63627,9.78321,301.44,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,277.56,0.65,N
28.63964,7.61378,297.14,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,278.57,0.95,N
28.66105,7.9118,297.74,0.4,0.37,2023-11-26,117,1,VIIRS,n,2.0NRT,279.02,0.49,N
28.69389,22.36927,322.52,0.78,0.78,2023-11-26,117,1,VIIRS,n,2.0NRT,281.3,4.56,N
28.69419,22.37691,304.24,0.78,0.78,2023-11-26,117,1,VIIRS,n,2.0NRT,280.69,4.69,N
28.6963,22.36942,326.07,0.78,0.78,2023-11-26,117,1,VIIRS,n,2.0NRT,281.35,5.6,N
28.70552,8.93703,326.99,0.42,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,279.5,2.03,N
28.70938,9.03594,314.02,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,278.52,1.24,N
28.71012,21.38143,299.94,0.68,0.74,2023-11-26,117,1,VIIRS,n,2.0NRT,282.0,1.23,N
28.71202,21.3747,296.5,0.68,0.74,2023-11-26,117,1,VIIRS,n,2.0NRT,281.61,1.23,N
28.7127,21.44882,297.55,0.69,0.74,2023-11-26,117,1,VIIRS,n,2.0NRT,281.81,0.88,N
28.71425,21.38085,319.28,0.68,0.74,2023-11-26,117,1,VIIRS,n,2.0NRT,282.39,2.43,N
28.71428,8.94792,306.22,0.42,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,280.35,1.06,N
28.72334,7.51996,299.4,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,277.88,0.68,N
28.73497,9.78732,316.72,0.45,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,278.62,1.19,N
28.73502,9.15409,305.69,0.43,0.38,2023-11-26,117,1,VIIRS,n,2.0NRT,278.24,0.42,N
28.73739,9.78993,314.31,0.45,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,278.29,1.12,N
28.82148,22.258,298.49,0.76,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,280.87,1.08,N
28.82305,22.25929,298.63,0.76,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,280.95,1.8,N
28.83129,22.12445,295.61,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,281.01,1.49,N
28.83246,22.11648,299.02,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,281.23,8.24,N
28.83333,22.11723,304.12,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,281.53,6.84,N
28.83455,22.10923,367.0,0.75,0.77,2023-11-26,117,1,VIIRS,h,2.0NRT,284.57,8.67,N
28.83538,22.10996,367.0,0.75,0.77,2023-11-26,117,1,VIIRS,h,2.0NRT,284.61,6.84,N
28.83665,22.10198,296.03,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,280.65,8.67,N
28.83713,22.12609,297.32,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,281.16,1.13,N
28.83744,22.10269,297.05,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,280.99,7.95,N
28.83804,22.12689,296.71,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,280.78,1.49,N
28.83922,22.11884,295.02,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,281.97,1.13,N
28.84131,22.1116,306.28,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,281.94,2.26,N
28.84213,22.11236,296.81,0.75,0.77,2023-11-26,117,1,VIIRS,n,2.0NRT,281.54,6.84,N
28.86746,9.93835,302.38,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,276.11,0.91,N
28.88577,10.02023,296.42,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,277.98,0.88,N
28.89159,9.96824,297.67,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,276.57,0.45,N
28.90044,20.95208,296.76,0.64,0.72,2023-11-26,117,1,VIIRS,n,2.0NRT,280.75,1.53,N
28.90474,19.77501,300.4,0.55,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,282.24,3.97,N
28.90511,20.96055,304.56,0.64,0.72,2023-11-26,117,1,VIIRS,n,2.0NRT,281.31,3.34,N
28.90624,19.76929,304.88,0.54,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,281.61,3.97,N
28.90681,20.95435,354.62,0.64,0.72,2023-11-26,117,1,VIIRS,n,2.0NRT,284.08,13.47,N
28.90787,19.76307,316.37,0.54,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,280.7,3.11,N
28.90851,20.94811,333.79,0.64,0.72,2023-11-26,117,1,VIIRS,n,2.0NRT,280.91,13.47,N
28.90928,19.78268,296.31,0.55,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,281.93,2.55,N
28.90975,20.96912,297.76,0.64,0.72,2023-11-26,117,1,VIIRS,n,2.0NRT,281.43,3.34,N
28.9107,19.77726,317.29,0.55,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,283.31,3.97,N
28.91148,20.96283,313.08,0.64,0.72,2023-11-26,117,1,VIIRS,n,2.0NRT,281.56,3.34,N
28.91216,19.77171,367.0,0.54,0.68,2023-11-26,117,1,VIIRS,h,2.0NRT,284.47,3.97,N
28.91372,19.76576,305.76,0.54,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,281.59,3.11,N
28.9369,10.0158,299.49,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,276.18,0.73,N
28.97341,10.03913,298.06,0.46,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,276.1,0.46,N
28.97689,17.46376,319.71,0.4,0.6,2023-11-26,117,1,VIIRS,n,2.0NRT,281.52,1.64,N
28.97847,17.46306,314.6,0.4,0.6,2023-11-26,117,1,VIIRS,n,2.0NRT,280.78,1.7,N
29.03066,7.51711,296.99,0.39,0.36,2023-11-26,117,1,VIIRS,n,2.0NRT,277.4,0.41,N
29.03695,20.78114,304.0,0.62,0.71,2023-11-26,117,1,VIIRS,n,2.0NRT,281.28,1.83,N
29.04325,20.78336,311.66,0.62,0.71,2023-11-26,117,1,VIIRS,n,2.0NRT,281.38,1.83,N
29.06988,19.06649,298.61,0.49,0.65,2023-11-26,117,1,VIIRS,n,2.0NRT,281.77,2.72,N
29.07113,19.06164,331.69,0.49,0.65,2023-11-26,117,1,VIIRS,n,2.0NRT,282.85,2.72,N
29.07239,19.05677,315.32,0.49,0.65,2023-11-26,117,1,VIIRS,n,2.0NRT,281.52,3.0,N
29.107,9.66745,300.77,0.45,0.39,2023-11-26,117,1,VIIRS,n,2.0NRT,276.68,0.68,N
29.1445,21.45027,295.6,0.67,0.74,2023-11-26,117,1,VIIRS,n,2.0NRT,281.81,0.86,N
29.19108,21.42515,309.39,0.67,0.73,2023-11-26,117,1,VIIRS,n,2.0NRT,281.35,1.46,N
29.20362,19.82632,298.75,0.54,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,281.82,1.2,N
29.20496,19.82125,296.71,0.54,0.68,2023-11-26,117,1,VIIRS,n,2.0NRT,281.01,1.09,N
